title,price,categoryName,address,neighborhood,street,city,postalCode,state,countryCode,website,phone,phoneUnformatted,claimThisBusiness,location,totalScore,permanentlyClosed,temporarilyClosed,placeId,categories,fid,cid,reviewsCount,imagesCount,imageCategories,scrapedAt,googleFoodUrl,hotelAds,openingHours,peopleAlsoSearch,placesTags,reviewsTags,additionalInfo,gasPrices,url,searchPageUrl,searchString,language,rank,isAdvertisement,imageUrl,kgmid,search_service,search_metro,batch_number,scraped_timestamp,reviewsDistribution,additionalOpeningHours,isExternalServicePlace,externalId,description,reserveTableUrl
"Jim Dickerson Plumbing, Electrical, Heating & Air",,HVAC contractor,"7832 Pence Rd, Charlotte, NC 28215",Hickory Ridge,7832 Pence Rd,Charlotte,28215,North Carolina,US,https://jim-dickerson.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Charlotte-NC,(980) 243-2161,+19802432161,False,"{'lat': 35.22049, 'lng': -80.700535}",4.9,False,False,ChIJKXH1br0YVIgRfUDeoCCcp9o,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Electrician', 'Furnace repair service', 'Heating equipment supplier', 'Hot water system supplier', 'Heating contractor', 'Plumber']",0x885418bd6ef57129:0xdaa79c20a0de407d,15755733485330776189,1122.0,61.0,[],2026-03-02T07:56:40.069Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Saturday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Sunday', 'hours': '8\u202fAM to 6\u202fPM'}]",[],[],[],"{'From the business': [{'Identifies as veteran-owned': True}, {'Identifies as women-owned': True}], 'Service options': [{'Online estimates': True}, {'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}], 'Offerings': [{'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Jim%20Dickerson%20Plumbing%2C%20Electrical%2C%20Heating%20%26%20Air&query_place_id=ChIJKXH1br0YVIgRfUDeoCCcp9o,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,2,False,https://lh3.googleusercontent.com/p/AF1QipOo7vIkik3TPoojoM7Xdvy1Wspe9nXPLp6Bw5KM=w408-h544-k-no,/g/1w4f8tdn,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.191025,,,,,,
City Heating and Air,,HVAC contractor,"4921 Albemarle Rd STE 101, Charlotte, NC 28205",Sheffield Park,4921 Albemarle Rd STE 101,Charlotte,28205,North Carolina,US,http://cityheatingandair.com/,(704) 400-0000,+17044000000,False,"{'lat': 35.2013704, 'lng': -80.7644847}",4.8,False,False,ChIJ_YRrXc0hVIgRRLU3vEpPEpg,"['HVAC contractor', 'Air conditioning contractor', 'Heating contractor', 'Air conditioning repair service']",0x885421cd5d6b84fd:0x98124f4abc37b544,10957908025749779780,155.0,5.0,[],2026-03-02T07:56:40.069Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'Accessibility': [{'Wheelchair accessible parking lot': True}], 'Offerings': [{'Repair services': True}], 'Payments': [{'Credit cards': True}, {'Credit cards': True}]}",[],https://www.google.com/maps/search/?api=1&query=City%20Heating%20and%20Air&query_place_id=ChIJ_YRrXc0hVIgRRLU3vEpPEpg,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,3,False,https://lh3.googleusercontent.com/p/AF1QipPGejpN22yasL_4iK_vZ0h-VlqEx2On8VaRWvGx=w408-h271-k-no,/g/1tdbg3t6,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.191027,,,,,,
The Elite Climate Specialists LLC,,HVAC contractor,"8444 Starnes Randall Rd, Charlotte, NC 28215",Bradfield Farms,8444 Starnes Randall Rd,Charlotte,28215,North Carolina,US,,(704) 649-8273,+17046498273,False,"{'lat': 35.2264227, 'lng': -80.6770137}",5.0,False,False,ChIJC9ihh2wZVIgRI5GmGUg7AWQ,['HVAC contractor'],0x8854196c87a1d80b:0x64013b4819a69123,7206106059623534883,60.0,69.0,[],2026-03-02T07:56:40.069Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],{'Offerings': [{'Repair services': True}]},[],https://www.google.com/maps/search/?api=1&query=The%20Elite%20Climate%20Specialists%20LLC&query_place_id=ChIJC9ihh2wZVIgRI5GmGUg7AWQ,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,4,False,https://lh3.googleusercontent.com/p/AF1QipO59YUb0iTpYO36N_e5bF7bmN9dXOHOCh4-Goxl=w408-h544-k-no,/g/11n1xr3zt4,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.191028,,,,,,
Caribbean System Service LLC,,HVAC contractor,"6024 McDaniel Ln, Charlotte, NC 28213",Newell South,6024 McDaniel Ln,Charlotte,28213,North Carolina,US,https://caribbeanss.com/,(704) 509-9252,+17045099252,False,"{'lat': 35.2655147, 'lng': -80.760629}",4.8,False,False,ChIJyR8_bbYeVIgRfhh27sGft7o,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Heating contractor']",0x88541eb66d3f1fc9:0xbab79fc1ee76187e,13454398067070867582,109.0,32.0,[],2026-03-02T07:56:40.069Z,,[],"[{'day': 'Monday', 'hours': '7\u202fAM to 4\u202fPM'}, {'day': 'Tuesday', 'hours': '7\u202fAM to 4\u202fPM'}, {'day': 'Wednesday', 'hours': '7\u202fAM to 4\u202fPM'}, {'day': 'Thursday', 'hours': '7\u202fAM to 4\u202fPM'}, {'day': 'Friday', 'hours': '7\u202fAM to 4\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'English': True}], 'Offerings': [{'Installation service': True}, {'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Caribbean%20System%20Service%20LLC&query_place_id=ChIJyR8_bbYeVIgRfhh27sGft7o,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,9,False,https://lh3.googleusercontent.com/p/AF1QipP8rH246uTQD3c8UQTT1fQknKOJt71udjqY7a6g=w408-h612-k-no,/g/11bzs5pb87,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.191029,,,,,,
Miller Mechanical || Heating and Cooling,,HVAC contractor,,,,,,,,https://millermechanicalair.com/,(704) 312-2733,+17043122733,False,"{'lat': 35.2466374, 'lng': -80.906635}",4.9,False,False,ChIJDftWIoQZVIgRAYdDeJnrM_c,"['HVAC contractor', 'Service establishment', 'Heating contractor']",0x885419842256fb0d:0xf733eb9978438701,17812839995560658689,42.0,152.0,[],2026-03-02T07:56:40.069Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Saturday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Sunday', 'hours': '8\u202fAM to 8\u202fPM'}]",[],[],[],"{'Service options': [{'Online estimates': True}], 'Offerings': [{'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Miller%20Mechanical%20%7C%7C%20Heating%20and%20Cooling&query_place_id=ChIJDftWIoQZVIgRAYdDeJnrM_c,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,10,False,https://lh3.googleusercontent.com/p/AF1QipOMfmCQSLGwX8lEHHNVb85XqedbC2Ni8a-UqG8=w408-h306-k-no,/g/11fwbhfqzm,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.191030,,,,,,
Charlotte,,HVAC contractor,"7928 N Tryon St, Charlotte, NC 28262",University City South,7928 N Tryon St,Charlotte,28262,North Carolina,US,,(980) 392-4490,+19803924490,False,"{'lat': 35.2968239, 'lng': -80.7540671}",4.8,False,False,ChIJZa2c2oweVIgRQoyH0H5DzGc,['HVAC contractor'],0x88541e8cda9cad65:0x67cc437ed0878c42,7479427293099035714,4.0,9.0,[],2026-03-02T07:56:40.070Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],,[],https://www.google.com/maps/search/?api=1&query=Charlotte&query_place_id=ChIJZa2c2oweVIgRQoyH0H5DzGc,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,13,False,https://lh3.googleusercontent.com/p/AF1QipM70t0V_AZZN8tIk03DmRpcij482LTFpHWoQLGu=w408-h408-k-no,/g/11gzc57wr,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.191031,,,,,,
Kirkland Air Conditioning and Heating,,HVAC contractor,"3734 Monroe Rd, Charlotte, NC 28205",Echo Hills,3734 Monroe Rd,Charlotte,28205,North Carolina,US,https://www.kirklandac.com/,(980) 357-1733,+19803571733,False,"{'lat': 35.1993187, 'lng': -80.795902}",4.9,False,False,ChIJ29nfexEgVIgRvwesaGvxbx4,"['HVAC contractor', 'Air conditioning contractor', 'Air conditioning repair service', 'Furnace repair service', 'Heating contractor']",0x885420117bdfd9db:0x1e6ff16b68ac07bf,2193236987172620223,116.0,10.0,[],2026-03-02T07:56:40.070Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],"{'Offerings': [{'Installation service': True}, {'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Kirkland%20Air%20Conditioning%20and%20Heating&query_place_id=ChIJ29nfexEgVIgRvwesaGvxbx4,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,14,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoT_OtGtkxsCZ9JpOws0wpcWh1427mkM5uzEXWPkS-lm4aCl4pUtzBoE5Opph5KR3sDpr0m29L55EaD__DtUavUJZb3RkiGZbuX-T9HtmlYa2Wu5X_VJecgzb8iSv4JPwhesPdQ81VYf5e9=w519-h240-k-no,/g/1td13zxh,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.192230,,,,,,
"Mechanical Contractors, Inc.",,Mechanical contractor,"1733 University Commercial Pl, Charlotte, NC 28213",Eastway,1733 University Commercial Pl,Charlotte,28213,North Carolina,US,http://www.mcihvac.com/,(704) 372-2828,+17043722828,False,"{'lat': 35.264798, 'lng': -80.745284}",4.2,False,False,ChIJ78VYweceVIgRHNoPdUEBn7Q,"['Mechanical contractor', 'Contractor']",0x88541ee7c158c5ef:0xb49f0141750fda1c,13015122828772497948,13.0,1.0,[],2026-03-02T07:56:40.070Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Mechanical%20Contractors%2C%20Inc.&query_place_id=ChIJ78VYweceVIgRHNoPdUEBn7Q,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,16,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lZ6w4gZRj-JT9ni7J6NwCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.54884&pitch=0&thumbfov=100,/g/1tczr1hs,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.192285,,,,,,
Construction,,HVAC contractor,"7540 Glencannon Dr, Charlotte, NC 28227",Hickory Ridge,7540 Glencannon Dr,Charlotte,28227,North Carolina,US,http://carolinahvacconstruction.com/,(980) 255-2974,+19802552974,False,"{'lat': 35.2117941, 'lng': -80.7179551}",5.0,False,False,ChIJFV6V8lsZVIgReH-4ALkPyiQ,"['HVAC contractor', 'Construction company', 'Electrician', 'Insulation contractor', 'Remodeler', 'Transportation service']",0x8854195bf2955e15:0x24ca0fb900b87f78,2650948617916415864,3.0,6.0,[],2026-03-02T07:56:40.070Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Saturday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Sunday', 'hours': '8\u202fAM to 8\u202fPM'}]",[],[],[],"{'From the business': [{'Identifies as Latino-owned': True}], 'Service options': [{'Online estimates': True}, {'Onsite services': True}, {'English': True}], 'Offerings': [{'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Construction&query_place_id=ChIJFV6V8lsZVIgReH-4ALkPyiQ,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,18,False,https://lh3.googleusercontent.com/p/AF1QipM5n8hnr7ScofJexE6q-aIg8F3MomIMhY0wSGwq=w408-h317-k-no,/g/11v003d20b,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.192300,,,,,,
Brandon Heating & Air Conditioning Charlotte,,HVAC contractor,"2815 The Plaza, Charlotte, NC 28205",Villa Heights,2815 The Plaza,Charlotte,28205,North Carolina,US,,(980) 203-3793,+19802033793,False,"{'lat': 35.2369354, 'lng': -80.8021845}",4.3,False,False,ChIJ2YOGd32gVogRPOeTyWCwf9g,"['HVAC contractor', 'Air conditioning contractor', 'Heating contractor', 'Mechanical contractor']",0x8856a07d778683d9:0xd87fb060c993e73c,15600381563979949884,8.0,2.0,[],2026-03-02T07:56:41.150Z,,[],"[{'day': 'Monday', 'hours': '7\u202fAM to 9\u202fPM'}, {'day': 'Tuesday', 'hours': '7\u202fAM to 9\u202fPM'}, {'day': 'Wednesday', 'hours': '7\u202fAM to 9\u202fPM'}, {'day': 'Thursday', 'hours': '7\u202fAM to 9\u202fPM'}, {'day': 'Friday', 'hours': '7\u202fAM to 9\u202fPM'}, {'day': 'Saturday', 'hours': '7\u202fAM to 9\u202fPM'}, {'day': 'Sunday', 'hours': '7\u202fAM to 9\u202fPM'}]",[],[],[],"{'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Brandon%20Heating%20%26%20Air%20Conditioning%20Charlotte&query_place_id=ChIJ2YOGd32gVogRPOeTyWCwf9g,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,35,False,https://lh3.googleusercontent.com/p/AF1QipMQBFVaJqG800DQGb4_LbBvHBYFX0DBXxSl-via=w408-h272-k-no,/g/1vf9d235,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.192303,"{'oneStar': 1, 'twoStar': 0, 'threeStar': 1, 'fourStar': 0, 'fiveStar': 6}",,,,,
Carolinas Heat and Air Services,,HVAC contractor,"11819 Erwin Ridge Ave, Charlotte, NC 28213",,11819 Erwin Ridge Ave,Charlotte,28213,North Carolina,US,,(980) 297-0262,+19802970262,False,"{'lat': 35.2988262, 'lng': -80.698996}",5.0,False,False,ChIJs9wDId4bVIgRqU8--tFzQsQ,"['HVAC contractor', 'Air conditioning contractor', 'Furnace repair service', 'Heating contractor']",0x88541bde2103dcb3:0xc44273d1fa3e4fa9,14141993125580525481,1.0,1.0,[],2026-03-02T07:56:41.150Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Saturday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],{'Offerings': [{'Repair services': True}]},[],https://www.google.com/maps/search/?api=1&query=Carolinas%20Heat%20and%20Air%20Services&query_place_id=ChIJs9wDId4bVIgRqU8--tFzQsQ,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,36,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I_MHuAr3AfG4MlC0W2w7-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.47168&pitch=0&thumbfov=100,/g/11c6smbxbm,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.193233,"{'oneStar': 0, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 1}",,,,,
Allied Aire Inc,,Air conditioning contractor,"Charlotte, NC 28205",Plaza Midwood,,Charlotte,28205,North Carolina,US,http://www.alliedaireinc.com/,(724) 473-3336,+17244733336,True,"{'lat': 35.2263786, 'lng': -80.7990603}",5.0,False,False,ChIJq6qqqvofVIgRNM9dHYyT2IA,['Air conditioning contractor'],0x88541ffaaaaaaaab:0x80d8938c1d5dcf34,9284332861821669172,2.0,1.0,[],2026-03-02T07:56:41.151Z,,[],[],[],[],[],{'Offerings': [{'Repair services': True}]},[],https://www.google.com/maps/search/?api=1&query=Allied%20Aire%20Inc&query_place_id=ChIJq6qqqvofVIgRNM9dHYyT2IA,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,39,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SmoYZLtN02le17mM8mJmHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.44016&pitch=0&thumbfov=100,/g/1260t_fpt,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.193236,"{'oneStar': 0, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 2}",,,,,
United Mechanical Corporation,,HVAC contractor,"2811 Central Ave, Charlotte, NC 28205",Plaza Midwood,2811 Central Ave,Charlotte,28205,North Carolina,US,http://unitedhvac.com/,(704) 374-1857,+17043741857,True,"{'lat': 35.2190297, 'lng': -80.7961674}",3.4,False,False,ChIJUV304fYfVIgREgYnw1McIdo,"['HVAC contractor', 'Air conditioning contractor', 'Heating contractor', 'Mechanical contractor', 'Mechanical engineer']",0x88541ff6e1f45d51:0xda211c53c3270612,15717875320581719570,5.0,1.0,[],2026-03-02T07:56:41.151Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],,[],https://www.google.com/maps/search/?api=1&query=United%20Mechanical%20Corporation&query_place_id=ChIJUV304fYfVIgREgYnw1McIdo,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,40,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Vj-R6KICWxNef6hmNfaEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.360361&pitch=0&thumbfov=100,/g/1tdylxt8,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.193238,"{'oneStar': 2, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 3}",,,,,
Refrigeration Plus LLC,,HVAC contractor,,,,,,,,http://refrigerationplusnc.com/,(980) 299-0023,+19802990023,False,"{'lat': 35.2798824, 'lng': -80.7650674}",1.0,False,False,ChIJb7cznqeJF6gRgsG2MRm4v50,"['HVAC contractor', 'Service establishment']",0xa81789a79e33b76f:0x9dbfb81931b6c182,11367006402854175106,1.0,9.0,[],2026-03-02T07:56:42.115Z,,[],"[{'day': 'Monday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Online estimates': True}], 'Offerings': [{'Repair services': True}]}",[],https://www.google.com/maps/search/?api=1&query=Refrigeration%20Plus%20LLC&query_place_id=ChIJb7cznqeJF6gRgsG2MRm4v50,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,41,False,https://lh3.googleusercontent.com/p/AF1QipPBsp5PbZ2bVecFYkSvkfXQunqHMew6He7Kk0HE=w408-h544-k-no,/g/11x33wm3bc,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.193239,"{'oneStar': 1, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 0}",,,,,
Leo's heating & cooling Charlotte NC,,HVAC contractor,,,,,,,,,(980) 722-6993,+19807226993,False,"{'lat': 35.2582386, 'lng': -80.8083556}",5.0,False,False,ChIJb0Ea0n4dVIgRnWFSKxzzvt0,"['HVAC contractor', 'Service establishment']",0x88541d7ed21a416f:0xddbef31c2b52619d,15978475830268551581,3.0,23.0,[],2026-03-02T07:56:42.116Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Saturday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],,[],https://www.google.com/maps/search/?api=1&query=Leo's%20heating%20%26%20cooling%20Charlotte%20NC&query_place_id=ChIJb0Ea0n4dVIgRnWFSKxzzvt0,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,42,False,https://lh3.googleusercontent.com/p/AF1QipMC4J3nbDDPV_g4joQifno-6aj1R4IlDVUPMX4K=w408-h544-k-no,/g/11rg7b972y,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.193240,"{'oneStar': 0, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 3}",,,,,
JMC heating & Coooling,,HVAC contractor,,,,,,,,,(980) 208-6087,+19802086087,False,"{'lat': 35.2053334, 'lng': -80.8221609}",5.0,False,False,ChIJVbtqzmImiwYRbaacg_6nodk,"['HVAC contractor', 'Service establishment']",0x68b2662ce6abb55:0xd9a1a7fe839ca66d,15682000089052391021,2.0,,[],2026-03-02T07:56:42.116Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Saturday', 'hours': '7\u202fAM to 1\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],,[],https://www.google.com/maps/search/?api=1&query=JMC%20heating%20%26%20Coooling&query_place_id=ChIJVbtqzmImiwYRbaacg_6nodk,"https://www.google.com/maps/search/HVAC%20contractor%20near%20Charlotte,%20NC/@35.261417982049494,-80.68545081254882,13z?hl=en","HVAC contractor near Charlotte, NC",en,44,False,,/g/11v3tq928f,HVAC contractor,"Charlotte, NC",4,2026-03-02T01:56:55.193241,"{'oneStar': 0, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 2}",,,,,
